card_id,card_code,card_art_variant,card_name,character_id,card_rarity,card_color,card_expansion,card_power,card_cost,card_counter,card_effect,card_trigger,card_image,card_banned,is_character_card
OP03-023-0,OP03-023,0,Alvida,1369.0,C,Green,OP03,3000.0,1.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-023.png?250502,0,True
OP03-024-0,OP03-024,0,Gin,971.0,R,Green,OP03,5000.0,4.0,1000.0,"[On Play] If your Leader has the {East Blue} type, rest up to 2 of your opponent's Characters with a cost of 4 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-024.png?250502,0,True
OP03-024-1,OP03-024,1,Gin (Parallel),971.0,R,Green,OP03,5000.0,4.0,1000.0,"[On Play] If your Leader has the {East Blue} type, rest up to 2 of your opponent's Characters with a cost of 4 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-024_p1.png?250502,0,True
OP03-025-0,OP03-025,0,Krieg,706.0,SR,Green,OP03,7000.0,6.0,,[On Play] You may trash 1 card from your hand: K.O. up to 2 of your opponent's rested Characters with a cost of 4 or less.[DON!! x1] This Character gains [Double Attack].(This card deals 2 damage.),,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-025.png?250502,0,True
OP03-025-1,OP03-025,1,Krieg (Parallel),706.0,SR,Green,OP03,7000.0,6.0,,[On Play] You may trash 1 card from your hand: K.O. up to 2 of your opponent's rested Characters with a cost of 4 or less.[DON!! x1] This Character gains [Double Attack].(This card deals 2 damage.),,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-025_p1.png?250502,0,True
OP03-026-0,OP03-026,0,Kuroobi,692.0,UC,Green,OP03,3000.0,4.0,1000.0,"[On Play] If your Leader has the {East Blue} type, rest up to 1 of your opponent's Characters.",[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-026.png?250502,0,True
OP03-027-0,OP03-027,0,Sham,295.0,C,Green,OP03,4000.0,3.0,1000.0,"[On Play] If your Leader has the {East Blue} type, rest up to 1 of your opponent's Characters with a cost of 2 or less and, if you don't have [Buchi], play up to 1 [Buchi] from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-027.png?250502,0,True
OP03-028-0,OP03-028,0,Jango,822.0,R,Green,OP03,6000.0,5.0,,[On Play] Choose one:- Set up to 1 of your {East Blue} type Leader or Character cards with a cost of 6 or less as active.- Rest this Character and up to 1 of your opponent's Characters.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-028.png?250502,0,True
OP03-029-0,OP03-029,0,Chew,1157.0,UC,Green,OP03,3000.0,4.0,1000.0,[On Play] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.,[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-029.png?250502,0,True
OP03-030-0,OP03-030,0,Nami,515.0,R,Green,OP03,2000.0,2.0,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 green {East Blue} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-030.png?250502,0,True
OP03-031-0,OP03-031,0,Pearl,444.0,C,Green,OP03,2000.0,2.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-031.png?250502,0,True
OP03-032-0,OP03-032,0,Buggy,1280.0,C,Green,OP03,5000.0,3.0,,This Character cannot be K.O.'d in battle by <Slash> attribute cards.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-032.png?250502,0,True
OP03-033-0,OP03-033,0,Hatchan,907.0,UC,Green,OP03,4000.0,4.0,2000.0,-,"[Trigger] If your Leader has the {East Blue} type, play this card.",https://en.onepiece-cardgame.com/images/cardlist/card/OP03-033.png?250502,0,True
OP03-034-0,OP03-034,0,Buchi,1277.0,UC,Green,OP03,5000.0,4.0,1000.0,[On Play] K.O. up to 1 of your opponent's rested Characters with a cost of 2 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-034.png?250502,0,True
OP03-035-0,OP03-035,0,Momoo,568.0,C,Green,OP03,4000.0,2.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-035.png?250502,0,True
OP03-036-0,OP03-036,0,Out-of-the-Bag,,C,Green,OP03,,3.0,,[Main] You may rest 1 of your {East Blue} type Characters: Set up to 1 of your [Kuro] cards as active.,[Trigger] K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-036.png?250502,0,False
OP03-037-0,OP03-037,0,Tooth Attack,,C,Green,OP03,,1.0,,[Main] You may rest 1 of your {East Blue} type Characters: K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.,[Trigger] Play up to 1 Character card with a cost of 4 or less and a [Trigger] from your hand.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-037.png?250502,0,False
OP03-038-0,OP03-038,0,Deathly Poison Gas Bomb MH5,,R,Green,OP03,,1.0,,[Main] Rest up to 2 of your opponent's Characters with a cost of 2 or less.,[Trigger] Rest up to 1 of your opponent's Characters with a cost of 5 or less.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-038.png?250502,0,False
OP03-039-0,OP03-039,0,"One, Two, Jango",,UC,Green,OP03,,1.0,,"[Main] Rest up to 1 of your opponent's Characters with a cost of 1 or less. Then, up to 1 of your Characters gains +1000 power during this turn.",[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-039.png?250502,0,False
OP03-040-0,OP03-040,0,Nami,515.0,L,Blue,OP03,5000.0,,,"When your deck is reduced to 0, you win the game instead of losing, according to the rules.[DON!! x1] When this Leader's attack deals damage to your opponent's Life, you may trash 1 card from the top of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-040.png?250502,0,True
OP03-040-1,OP03-040,1,Nami (Parallel),515.0,L,Blue,OP03,5000.0,,,"When your deck is reduced to 0, you win the game instead of losing, according to the rules.[DON!! x1] When this Leader's attack deals damage to your opponent's Life, you may trash 1 card from the top of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-040_p1.png?250502,0,True
OP03-041-0,OP03-041,0,Usopp,136.0,SR,Blue,OP03,5000.0,4.0,,"[Rush] (This card can attack on the turn in which it is played.)[DON!! x1] When this Character's attack deals damage to your opponent's Life, you may trash 7 cards from the top of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-041.png?250502,0,True
OP03-041-1,OP03-041,1,Usopp (Parallel),136.0,SR,Blue,OP03,5000.0,4.0,,"[Rush] (This card can attack on the turn in which it is played.)[DON!! x1] When this Character's attack deals damage to your opponent's Life, you may trash 7 cards from the top of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-041_p1.png?250502,0,True
OP03-042-0,OP03-042,0,Usopp's Pirate Crew,,C,Blue,OP03,,1.0,1000.0,[On Play] Add up to 1 blue [Usopp] from your trash to your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-042.png?250502,0,False
OP03-043-0,OP03-043,0,Gaimon,999.0,C,Blue,OP03,,2.0,1000.0,"When you deal damage to your opponent's Life, you may trash 3 cards from the top of your deck. If you do, trash this Character.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-043.png?250502,0,True
OP03-044-0,OP03-044,0,Kaya,759.0,R,Blue,OP03,,1.0,2000.0,[On Play] Draw 2 cards and trash 2 cards from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-044.png?250502,0,True
OP03-045-0,OP03-045,0,Carne,1250.0,UC,Blue,OP03,3000.0,3.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Opponent's Turn] If you have 20 or less cards in your deck, this Character gains +3000 power.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-045.png?250502,0,True
OP03-046-0,OP03-046,0,Genzo,978.0,C,Blue,OP03,4000.0,2.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-046.png?250502,0,True
OP03-047-0,OP03-047,0,Zeff,64.0,R,Blue,OP03,6000.0,5.0,1000.0,"[DON!! x1] When this Character's attack deals damage to your opponent's Life, you may trash 7 cards from the top of your deck.[On Play] You may return up to 1 Character with a cost of 3 or less to the owner's hand, and trash 2 cards from the top of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-047.png?250502,0,True
OP03-047-1,OP03-047,1,Zeff (Parallel),64.0,R,Blue,OP03,6000.0,5.0,1000.0,"[DON!! x1] When this Character's attack deals damage to your opponent's Life, you may trash 7 cards from the top of your deck.[On Play] You may return up to 1 Character with a cost of 3 or less to the owner's hand, and trash 2 cards from the top of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-047_p1.png?250502,0,True
OP03-048-0,OP03-048,0,Nojiko,488.0,UC,Blue,OP03,,2.0,1000.0,"[On Play] If your Leader is [Nami], return up to 1 of your opponent's Characters with a cost of 5 or less to the owner's hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-048.png?250502,0,True
OP03-049-0,OP03-049,0,Patty,450.0,UC,Blue,OP03,5000.0,3.0,,"[On Play] If you have 20 or less cards in your deck, return up to 1 Character with a cost of 3 or less to the owner's hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-049.png?250502,0,True
OP03-050-0,OP03-050,0,Boodle,1290.0,UC,Blue,OP03,,2.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On K.O.] You may trash 1 card from the top of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-050.png?250502,0,True
OP03-051-0,OP03-051,0,Bell-mère,11.0,R,Blue,OP03,5000.0,4.0,1000.0,"[DON!! x1] When this Character's attack deals damage to your opponent's Life, you may trash 7 cards from the top of your deck.[On K.O.] You may trash 3 cards from the top of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-051.png?250502,0,True
OP03-052-0,OP03-052,0,Merry,607.0,C,Blue,OP03,3000.0,1.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-052.png?250502,0,True
OP03-053-0,OP03-053,0,Yosaku & Johnny,,C,Blue,OP03,3000.0,1.0,,"[DON!! x1] If you have 20 or less cards in your deck, this Character gains +2000 power.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-053.png?250502,0,False
OP03-054-0,OP03-054,0,Usopp's Rubber Band of Doom!!!,,C,Blue,OP03,,1.0,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, you may trash 1 card from the top of your deck.","[Trigger] Draw 1 card, and you may trash 1 card from the top of your deck.",https://en.onepiece-cardgame.com/images/cardlist/card/OP03-054.png?250502,0,False
OP03-058-0,OP03-058,0,Iceburg,861.0,L,Purple,OP03,5000.0,,,This Leader cannot attack.[Activate: Main] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may rest this Leader: Play up to 1 {Galley-La Company} type Character card with a cost of 5 or less from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-058.png?250502,0,True
OP03-058-1,OP03-058,1,Iceburg (Parallel),861.0,L,Purple,OP03,5000.0,,,This Leader cannot attack.[Activate: Main] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may rest this Leader: Play up to 1 {Galley-La Company} type Character card with a cost of 5 or less from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-058_p1.png?250502,0,True
OP03-059-0,OP03-059,0,Kaku,776.0,UC,Purple,OP03,6000.0,5.0,1000.0,"[When Attacking] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): This Character gains [Banish] during this battle.(When this card deals damage, the target card is trashed without activating its Trigger.)",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-059.png?250502,0,True
OP03-061-0,OP03-061,0,Kiwi & Mozu,,C,Purple,OP03,4000.0,2.0,1000.0,-,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-061.png?250502,0,False
OP03-062-0,OP03-062,0,Kokoro,721.0,R,Purple,OP03,2000.0,1.0,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Water Seven} type card other than [Kokoro] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-062.png?250502,0,True
OP03-063-0,OP03-063,0,Zambai,63.0,UC,Purple,OP03,2000.0,3.0,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Water Seven} type, draw 1 card.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-063.png?250502,0,True
OP03-064-0,OP03-064,0,Tilestone,182.0,C,Purple,OP03,6000.0,5.0,1000.0,"[On K.O.] If your Leader has the {Galley-La Company} type, add up to 1 DON!! card from your DON!! deck and rest it.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-064.png?250502,0,True
OP03-065-0,OP03-065,0,Chimney & Gonbe,,C,Purple,OP03,2000.0,2.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-065.png?250502,0,False
OP03-066-0,OP03-066,0,Paulie,448.0,SR,Purple,OP03,6000.0,5.0,,"[On Play] ➁ (You may rest the specified number of DON!! cards in your cost area.): Add up to 1 DON!! card from your DON!! deck and set it as active. Then, if you have 8 or more DON!! cards on your field, K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-066.png?250502,0,True
OP03-066-1,OP03-066,1,Paulie (Parallel),448.0,SR,Purple,OP03,6000.0,5.0,,"[On Play] ➁ (You may rest the specified number of DON!! cards in your cost area.): Add up to 1 DON!! card from your DON!! deck and set it as active. Then, if you have 8 or more DON!! cards on your field, K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-066_p1.png?250502,0,True
OP03-067-0,OP03-067,0,Peepley Lulu,443.0,UC,Purple,OP03,5000.0,5.0,1000.0,"[DON!! x1] [When Attacking] If your Leader has the {Galley-La Company} type, add up to 1 DON!! card from your DON!! deck and rest it.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-067.png?250502,0,True
OP03-068-0,OP03-068,0,Minozebra,584.0,C,Purple,OP03,5000.0,4.0,1000.0,"[Banish] (When this card deals damage, the target card is trashed without activating its Trigger.)[On K.O.] If your Leader has the {Impel Down} type, add up to 1 DON!! card from your DON!! deck and rest it.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-068.png?250502,0,True
OP03-069-0,OP03-069,0,Minorhinoceros,590.0,C,Purple,OP03,5000.0,3.0,,"[On K.O.] If your Leader has the {Impel Down} type, draw 2 cards and trash 1 card from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-069.png?250502,0,True
OP03-070-0,OP03-070,0,Monkey.D.Luffy,558.0,R,Purple,OP03,7000.0,6.0,,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may trash 1 Character card with a cost of 5 from your hand: This Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.),,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-070.png?250502,0,True
OP03-071-0,OP03-071,0,Rob Lucci,369.0,R,Purple,OP03,6000.0,5.0,1000.0,[When Attacking] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 1 of your opponent's Characters with a cost of 5 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-071.png?250502,0,True
OP03-072-0,OP03-072,0,Gum-Gum Jet Gatling,,R,Purple,OP03,,,,[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-072.png?250502,0,False
